step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
770,1888744,3080,0.011003362529304997,1.0,1.0,,,,,,,,,
771,1891980,3084,0.01515744846405775,1.0,1.0,,,,,,,,,
772,1894352,3088,0.009991918250242461,1.0,1.0,,,,,,,,,
773,1896980,3092,0.01295566755122263,1.0,1.0,,,,,,,,,
774,1898648,3096,0.00854373279480836,1.0,1.0,,,,,,,,,
775,1900828,3100,0.009982882914013776,1.0,1.0,,,,,,,,,
776,1901888,3104,0.020186067547810764,1.0,1.0,,,,,,,,,
777,1902436,3108,0.023093589019298803,1.0,1.0,0.01408240800105497,1.0,1.0,,,,,,
778,1908808,3112,0.008696126305540213,1.0,1.0,,,,,,,,,
779,1911532,3116,0.011384138718006906,1.0,1.0,,,,,,,,,
780,1913648,3120,0.007846200560002821,1.0,1.0,,,,,,,,,
781,1914388,3124,0.020251430090222292,1.0,1.0,,,,,,,,,
782,1916824,3128,0.013696382429362613,1.0,1.0,,,,,,,,,
783,1919804,3132,0.01472504625337821,1.0,1.0,,,,,,,,,
784,1922976,3136,0.012500591404879738,1.0,1.0,,,,,,,,,
785,1923812,3140,0.019192978322863458,1.0,1.0,0.016739298681643505,1.0,1.0,,,,,,
786,1925512,3144,0.01677368044893082,1.0,1.0,,,,,,,,,
787,1926124,3148,0.016304645991090605,1.0,1.0,,,,,,,,,
788,1927856,3152,0.017358964919895536,1.0,1.0,,,,,,,,,
789,1929844,3156,0.014982407945798139,1.0,1.0,,,,,,,,,
790,1932312,3160,0.011992319847135337,1.0,1.0,,,,,,,,,
791,1933628,3164,0.026519776779249105,1.0,1.0,,,,,,,,,
792,1935040,3168,0.011989027181186107,1.0,1.0,,,,,,,,,
793,1940132,3172,0.006646643327910976,1.0,1.0,0.014584170387689919,1.0,1.0,,,,,,
794,1941288,3176,0.019431985338818722,1.0,1.0,,,,,,,,,
795,1943468,3180,0.011970686528782623,1.0,1.0,,,,,,,,,
796,1946448,3184,0.007972449163808045,1.0,1.0,,,,,,,,,
797,1947764,3188,0.019854169384984965,1.0,1.0,,,,,,,,,
798,1954360,3192,0.012842507884837106,1.0,1.0,,,,,,,,,
799,1957564,3196,0.007462590509917216,1.0,1.0,,,,,,,,,
800,1960448,3200,0.020080923011867067,1.0,1.0,,,,,,,,,
801,1961732,3204,0.021987154574522272,1.0,1.0,0.011723187464071213,1.0,1.0,,,,,,
802,1963624,3208,0.011165567279362555,1.0,1.0,,,,,,,,,
803,1965196,3212,0.009713502550973785,1.0,1.0,,,,,,,,,
804,1967984,3216,0.011555893864026551,1.0,1.0,,,,,,,,,
805,1969492,3220,0.011621775669423304,1.0,1.0,,,,,,,,,
806,1974456,3224,0.012133199374086136,1.0,1.0,,,,,,,,,
807,1977244,3228,0.008507140887707078,1.0,1.0,,,,,,,,,
808,1979360,3232,0.010515344344670033,1.0,1.0,,,,,,,,,
809,1984932,3236,0.010415421173996072,1.0,1.0,0.011781061140347193,1.0,1.0,,,,,,
810,1986408,3240,0.01999725446580127,1.0,1.0,,,,,,,,,
811,1990444,3244,0.008384834242905767,1.0,1.0,,,,,,,,,
812,1993936,3248,0.011247033434748319,1.0,1.0,,,,,,,,,
813,1995348,3252,0.01097655929053307,1.0,1.0,,,,,,,,,
814,1996216,3256,0.009410876746062006,1.0,1.0,,,,,,,,,
815,1997436,3260,0.013346793081749037,1.0,1.0,,,,,,,,,
816,1998976,3264,0.018495351188743687,1.0,1.0,,,,,,,,,
817,2002148,3268,0.009964526673846986,1.0,1.0,0.009518433323896262,1.0,1.0,,,,,,
818,2005256,3272,0.011317632788482846,1.0,1.0,,,,,,,,,
819,2007564,3276,0.010683055468248836,1.0,1.0,,,,,,,,,
820,2007888,3280,0.013960620839526003,1.0,1.0,,,,,,,,,
821,2011412,3284,0.008967027059723694,1.0,1.0,,,,,,,,,
822,2014616,3288,0.0101813954668225,1.0,1.0,,,,,,,,,
823,2015900,3292,0.02345095024546414,1.0,1.0,,,,,,,,,
824,2019328,3296,0.01728738919867728,1.0,1.0,,,,,,,,,
825,2020068,3300,0.015526075023912294,1.0,1.0,0.008706729504497086,1.0,1.0,,,,,,
826,2020680,3304,0.021159615558267435,1.0,1.0,,,,,,,,,
827,2022988,3308,0.008778272132917412,1.0,1.0,,,,,,,,,
828,2024368,3312,0.013674705400561288,1.0,1.0,,,,,,,,,
829,2029012,3316,0.009054260440677794,1.0,1.0,,,,,,,,,
830,2031800,3320,0.011403338638979752,1.0,1.0,,,,,,,,,
831,2032540,3324,0.016558307651110944,1.0,1.0,,,,,,,,,
832,2035360,3328,0.015171385307558854,1.0,1.0,,,,,,,,,
833,2038052,3332,0.012314190537069643,1.0,1.0,0.012644499096444398,1.0,1.0,,,,,,
834,2040040,3336,0.007928263365071932,1.0,1.0,,,,,,,,,
835,2040940,3340,0.016760810503626346,1.0,1.0,,,,,,,,,
836,2043984,3344,0.010639147284907224,1.0,1.0,,,,,,,,,
837,2044916,3348,0.014254566978073077,1.0,1.0,,,,,,,,,
838,2048632,3352,0.009920447478302896,1.0,1.0,,,,,,,,,
839,2049180,3356,0.01516314177088649,1.0,1.0,,,,,,,,,
840,2051008,3360,0.007697077613733542,1.0,1.0,,,,,,,,,
841,2057828,3364,0.02335424321777687,1.0,1.0,0.023140248591780103,1.0,1.0,,,,,,
842,2060552,3368,0.007672439126869248,1.0,1.0,,,,,,,,,
843,2061836,3372,0.01281039289938495,1.0,1.0,,,,,,,,,
844,2062576,3376,0.014457256434785577,1.0,1.0,,,,,,,,,
845,2065460,3380,0.008773141655753611,1.0,1.0,,,,,,,,,
846,2072056,3384,0.008026124988862052,1.0,1.0,,,,,,,,,
847,2075100,3388,0.008185661752846823,0.75,0.75,,,,,,,,,
848,2075968,3392,0.01567393139435431,1.0,1.0,,,,,,,,,
849,2077124,3396,0.013887752011715566,1.0,1.0,0.016354299101805282,1.0,1.0,,,,,,
850,2079816,3400,0.016615897352640647,1.0,1.0,,,,,,,,,
851,2081708,3404,0.020902826527674476,1.0,1.0,,,,,,,,,
852,2083760,3408,0.011374073873486887,1.0,1.0,,,,,,,,,
853,2084564,3412,0.01748807574734901,1.0,1.0,,,,,,,,,
854,2090936,3416,0.012856520660779882,1.0,1.0,,,,,,,,,
855,2092700,3420,0.020095211954022654,1.0,1.0,,,,,,,,,
856,2094816,3424,0.01088540159137829,1.0,1.0,,,,,,,,,
857,2096292,3428,0.0101537916882131,1.0,1.0,0.01182765888527237,1.0,1.0,,,,,,
858,2096520,3432,0.012149688950448764,1.0,1.0,,,,,,,,,
859,2099468,3436,0.011158393920305517,1.0,1.0,,,,,,,,,
860,2102800,3440,0.009777758700654057,1.0,1.0,,,,,,,,,
861,2103956,3444,0.009476809295400755,1.0,1.0,,,,,,,,,
862,2107672,3448,0.00835246102986907,1.0,1.0,,,,,,,,,
863,2108828,3452,0.01885406867313814,1.0,1.0,,,,,,,,,
864,2109440,3456,0.01936978432228527,1.0,1.0,,,,,,,,,
865,2111236,3460,0.011081447366052209,1.0,1.0,0.016890067448240908,1.0,1.0,,,,,,
866,2114216,3464,0.009637485502624126,1.0,1.0,,,,,,,,,
867,2117548,3468,0.012539559106218337,1.0,1.0,,,,,,,,,
868,2118608,3472,0.01988051796840436,1.0,1.0,,,,,,,,,
869,2119508,3476,0.012514247112753849,1.0,1.0,,,,,,,,,
870,2121208,3480,0.011253910197914857,1.0,1.0,,,,,,,,,
871,2122748,3484,0.019683433156861937,1.0,1.0,,,,,,,,,
872,2123872,3488,0.016935330470060378,1.0,1.0,,,,,,,,,
873,2126436,3492,0.010068252075020215,1.0,1.0,0.010181315268817213,1.0,1.0,,,,,,
874,2129160,3496,0.012461841640974252,1.0,1.0,,,,,,,,,
875,2129900,3500,0.01908388773719071,1.0,1.0,,,,,,,,,
876,2131056,3504,0.011939078878126012,1.0,1.0,,,,,,,,,
877,2136692,3508,0.016659232028650252,1.0,1.0,,,,,,,,,
878,2138776,3512,0.015357019343547567,1.0,1.0,,,,,,,,,
879,2141692,3516,0.01717390471933366,1.0,1.0,,,,,,,,,
880,2143136,3520,0.010736270469019317,1.0,1.0,,,,,,,,,
881,2145412,3524,0.016428291400520947,1.0,1.0,0.009594149586503361,1.0,1.0,,,,,,
882,2148360,3528,0.020228414627313306,1.0,1.0,,,,,,,,,
883,2149388,3532,0.022744588900110933,1.0,1.0,,,,,,,,,
884,2151792,3536,0.0049478209262017615,1.0,1.0,,,,,,,,,
885,2155988,3540,0.008378450491727038,1.0,1.0,,,,,,,,,
886,2156856,3544,0.012926202690374564,1.0,1.0,,,,,,,,,
887,2157564,3548,0.020073822772996422,1.0,1.0,,,,,,,,,
888,2159808,3552,0.01850454167452384,1.0,1.0,,,,,,,,,
889,2160452,3556,0.02028880090652521,1.0,1.0,0.013826997180808064,1.0,1.0,,,,,,
890,2165864,3560,0.01135081858241226,1.0,1.0,,,,,,,,,
891,2167724,3564,0.007346042797927478,1.0,1.0,,,,,,,,,
892,2168656,3568,0.015269627558782436,1.0,1.0,,,,,,,,,
893,2169620,3572,0.014863902984289003,1.0,1.0,,,,,,,,,
894,2175608,3576,0.010452524677495531,1.0,1.0,,,,,,,,,
895,2176540,3580,0.013884357654552737,1.0,1.0,,,,,,,,,
896,2180864,3584,0.011232453479313332,1.0,1.0,,,,,,,,,
897,2184420,3588,0.009626185798790083,1.0,1.0,0.01314844682289413,1.0,1.0,,,,,,
898,2187176,3592,0.011003115378254083,1.0,1.0,,,,,,,,,
899,2187756,3596,0.02259744392068931,1.0,1.0,,,,,,,,,
900,2190896,3600,0.009180055764159471,1.0,1.0,,,,,,,,,
901,2194996,3604,0.01185351809854772,1.0,1.0,,,,,,,,,
902,2196184,3608,0.027793411550683957,1.0,1.0,,,,,,,,,
903,2197788,3612,0.01206533489290224,1.0,1.0,,,,,,,,,
904,2205920,3616,0.006547389146361273,1.0,1.0,,,,,,,,,
905,2208100,3620,0.014671708451674462,1.0,1.0,0.02137569771247658,1.0,1.0,,,,,,
906,2208488,3624,0.02342824687530005,1.0,1.0,,,,,,,,,
907,2214444,3628,0.02469737194861374,1.0,1.0,,,,,,,,,
908,2217872,3632,0.006767727345236874,1.0,1.0,,,,,,,,,
909,2218868,3636,0.013924522032459523,1.0,1.0,,,,,,,,,
910,2220536,3640,0.010050716362562818,1.0,1.0,,,,,,,,,
911,2222492,3644,0.012690498147421134,1.0,1.0,,,,,,,,,
912,2226208,3648,0.007963920469646321,1.0,1.0,,,,,,,,,
913,2228324,3652,0.010193995450465128,1.0,1.0,0.01585636552057588,1.0,1.0,,,,,,
914,2229576,3656,0.02293843840158062,1.0,1.0,,,,,,,,,
915,2230476,3660,0.02276079761562384,1.0,1.0,,,,,,,,,
916,2233680,3664,0.019778834652642973,1.0,1.0,,,,,,,,,
917,2234516,3668,0.022935545866340022,1.0,1.0,,,,,,,,,
918,2242648,3672,0.018443317893973247,1.0,1.0,,,,,,,,,
919,2244764,3676,0.010052034896423765,1.0,1.0,,,,,,,,,
920,2249664,3680,0.008818385184062126,1.0,1.0,,,,,,,,,
921,2254020,3684,0.008647443731089695,1.0,1.0,0.018917620729844216,1.0,1.0,,,,,,
922,2255752,3688,0.011621549666892083,1.0,1.0,,,,,,,,,
923,2256236,3692,0.01795313814783219,1.0,1.0,,,,,,,,,
924,2259888,3696,0.01026833912477109,1.0,1.0,,,,,,,,,
925,2260340,3700,0.016056724319663627,1.0,1.0,,,,,,,,,
926,2261368,3704,0.016146364634207037,1.0,1.0,,,,,,,,,
927,2261788,3708,0.018119282997806706,1.0,1.0,,,,,,,,,
928,2262656,3712,0.010626888605980806,1.0,1.0,,,,,,,,,
929,2267460,3716,0.008223237094764994,1.0,1.0,0.015030033548901534,1.0,1.0,,,,,,
930,2268840,3720,0.012146298517252662,1.0,1.0,,,,,,,,,
931,2272684,3724,0.008468569535634664,1.0,1.0,,,,,,,,,
932,2273584,3728,0.01222965508606801,1.0,1.0,,,,,,,,,
933,2275348,3732,0.01662021060254144,1.0,1.0,,,,,,,,,
934,2277464,3736,0.01049765815569123,1.0,1.0,,,,,,,,,
935,2279452,3740,0.007676720281142842,1.0,1.0,,,,,,,,,
936,2282336,3744,0.01464267650022851,1.0,1.0,,,,,,,,,
937,2284772,3748,0.012147835294436799,1.0,1.0,0.010736615441979586,1.0,1.0,,,,,,
938,2289064,3752,0.009099693188876726,1.0,1.0,,,,,,,,,
939,2295404,3756,0.007989848371309574,1.0,1.0,,,,,,,,,
940,2297648,3760,0.017353009923668776,1.0,1.0,,,,,,,,,
941,2299156,3764,0.012743394105337433,1.0,1.0,,,,,,,,,
942,2300792,3768,0.018517823700924096,1.0,1.0,,,,,,,,,
943,2301916,3772,0.011130979039028481,1.0,1.0,,,,,,,,,
944,2304000,3776,0.007623519485856442,1.0,1.0,,,,,,,,,
945,2305636,3780,0.014244986953781793,1.0,1.0,0.020013208872141728,1.0,1.0,,,,,,
946,2306760,3784,0.009231044104899272,1.0,1.0,,,,,,,,,
947,2307756,3788,0.021243101738609528,1.0,1.0,,,,,,,,,
948,2308624,3792,0.014520390619742245,1.0,1.0,,,,,,,,,
949,2310036,3796,0.006593470037533381,1.0,1.0,,,,,,,,,
950,2310616,3800,0.015896800338638332,1.0,1.0,,,,,,,,,
951,2312956,3804,0.01530701414255042,1.0,1.0,,,,,,,,,
952,2318656,3808,0.01035925005419277,1.0,1.0,,,,,,,,,
953,2321540,3812,0.011295549506268772,1.0,1.0,0.013522499157181796,1.0,1.0,,,,,,
954,2324360,3816,0.007922212796990498,1.0,1.0,,,,,,,,,
955,2325132,3820,0.018396415164435343,1.0,1.0,,,,,,,,,
956,2326320,3824,0.02064632798373047,1.0,1.0,,,,,,,,,
957,2327988,3828,0.02036535618975493,1.0,1.0,,,,,,,,,
958,2328856,3832,0.014360436016281205,1.0,1.0,,,,,,,,,
959,2332924,3836,0.012440395583148559,1.0,1.0,,,,,,,,,
960,2338048,3840,0.012691497918241798,1.0,1.0,,,,,,,,,
961,2339716,3844,0.014412615838212637,1.0,1.0,0.02361768157048433,1.0,1.0,,,,,,
962,2340776,3848,0.008842640215192182,1.0,1.0,,,,,,,,,
963,2341388,3852,0.022733050441594346,1.0,1.0,,,,,,,,,
964,2344016,3856,0.016496141140787995,1.0,1.0,,,,,,,,,
965,2345940,3860,0.020263151283773283,1.0,1.0,,,,,,,,,
966,2347320,3864,0.01766085497321612,1.0,1.0,,,,,,,,,
967,2351516,3868,0.006324880997641817,1.0,1.0,,,,,,,,,
968,2352000,3872,0.011640825887312323,1.0,1.0,,,,,,,,,
969,2358116,3876,0.01182653773420688,1.0,1.0,0.00834782878828011,1.0,1.0,,,,,,
970,2361992,3880,0.016422952002739685,1.0,1.0,,,,,,,,,
971,2365260,3884,0.012699487101288322,1.0,1.0,,,,,,,,,
972,2367856,3888,0.016723409670105705,1.0,1.0,,,,,,,,,
973,2371444,3892,0.013402862094875925,1.0,1.0,,,,,,,,,
974,2374296,3896,0.008791493515429287,1.0,1.0,,,,,,,,,
975,2378908,3900,0.007222892911886751,1.0,1.0,,,,,,,,,
976,2380704,3904,0.011763710797471115,1.0,1.0,,,,,,,,,
977,2382340,3908,0.014316756596962086,1.0,1.0,0.011692674679106967,1.0,1.0,,,,,,
978,2383304,3912,0.019136279984307048,1.0,1.0,,,,,,,,,
979,2386860,3916,0.009867032981062698,1.0,1.0,,,,,,,,,
980,2387632,3920,0.013463381023464777,1.0,1.0,,,,,,,,,
981,2388436,3924,0.0152950580071147,1.0,1.0,,,,,,,,,
982,2390872,3928,0.009254688755627861,1.0,1.0,,,,,,,,,
983,2393084,3932,0.009852461554929621,1.0,1.0,,,,,,,,,
984,2393760,3936,0.01731941189840281,1.0,1.0,,,,,,,,,
985,2396452,3940,0.009411792370461525,1.0,1.0,0.01779644546347747,1.0,1.0,,,,,,
986,2399112,3944,0.018338129896324988,1.0,1.0,,,,,,,,,
987,2404492,3948,0.009793540659810628,1.0,1.0,,,,,,,,,
988,2407600,3952,0.009757220376776498,1.0,1.0,,,,,,,,,
989,2412116,3956,0.007931265459856658,1.0,1.0,,,,,,,,,
990,2414552,3960,0.013546651583321686,1.0,1.0,,,,,,,,,
991,2415228,3964,0.01834997418882505,1.0,1.0,,,,,,,,,
992,2421024,3968,0.01494340085636498,1.0,1.0,,,,,,,,,
993,2421956,3972,0.015175196772185628,1.0,1.0,0.009193424715588773,1.0,1.0,,,,,,
994,2422408,3976,0.03180384384816087,1.0,1.0,,,,,,,,,
995,2426124,3980,0.01329013474958692,1.0,1.0,,,,,,,,,
996,2429008,3984,0.0099840679482698,1.0,1.0,,,,,,,,,
997,2430836,3988,0.023611921638662423,1.0,1.0,,,,,,,,,
998,2432792,3992,0.007757448761972001,1.0,1.0,,,,,,,,,
999,2435580,3996,0.007997533643695431,1.0,1.0,,,,,,,,,
1000,2438592,4000,0.01620580691748257,1.0,1.0,,,,,,,,,
1001,2444612,4004,0.0065244343633622795,1.0,1.0,0.020287389788566746,1.0,1.0,,,,,,
1002,2446152,4008,0.007763176752397045,1.0,1.0,,,,,,,,,
1003,2448876,4012,0.011321087748832689,1.0,1.0,,,,,,,,,
1004,2450416,4016,0.012769763575217396,1.0,1.0,,,,,,,,,
1005,2452020,4020,0.012284536046782568,1.0,1.0,,,,,,,,,
1006,2452600,4024,0.017417590037707164,1.0,1.0,,,,,,,,,
1007,2453404,4028,0.014298609422578556,1.0,1.0,,,,,,,,,
1008,2455616,4032,0.01126291232343622,1.0,1.0,,,,,,,,,
1009,2459940,4036,0.019190486055225307,1.0,1.0,0.007976195505265515,1.0,1.0,,,,,,
1010,2461320,4040,0.011008915165183295,1.0,1.0,,,,,,,,,
1011,2461868,4044,0.00839609123882978,1.0,1.0,,,,,,,,,
1012,2465776,4048,0.008023035045571844,1.0,1.0,,,,,,,,,
1013,2466836,4052,0.028951627930472363,1.0,1.0,,,,,,,,,
1014,2469848,4056,0.013441727544108693,1.0,1.0,,,,,,,,,
1015,2472060,4060,0.016460190459987988,1.0,1.0,,,,,,,,,
1016,2474976,4064,0.008382742815689077,1.0,1.0,,,,,,,,,
1017,2477028,4068,0.006406591665486157,1.0,1.0,0.008772434176752181,1.0,1.0,,,,,,
1018,2482792,4072,0.01138398888857761,1.0,1.0,,,,,,,,,
1019,2483596,4076,0.01794161453361804,1.0,1.0,,,,,,,,,
1020,2491280,4080,0.0051332972137500404,1.0,1.0,,,,,,,,,
1021,2494932,4084,0.010848951385256028,1.0,1.0,,,,,,,,,
1022,2495544,4088,0.006159625879701166,1.0,1.0,,,,,,,,,
1023,2496860,4092,0.021321078537266377,1.0,1.0,,,,,,,,,
1024,2497856,4096,0.011942652882085443,1.0,1.0,,,,,,,,,
1025,2499012,4100,0.021311206668098017,1.0,1.0,0.018703157524090602,1.0,1.0,,,,,,
1026,2499848,4104,0.017037066636839144,1.0,1.0,,,,,,,,,
1027,2502028,4108,0.018897198990457453,1.0,1.0,,,,,,,,,
1028,2504944,4112,0.0066038204827218614,0.75,0.75,,,,,,,,,
1029,2505844,4116,0.018922309239550378,1.0,1.0,,,,,,,,,
1030,2508280,4120,0.015125096032486197,1.0,1.0,,,,,,,,,
1031,2512348,4124,0.011337729411527176,1.0,1.0,,,,,,,,,
1032,2515040,4128,0.010915285331612361,1.0,1.0,,,,,,,,,
1033,2518052,4132,0.012098430031441293,1.0,1.0,0.008075388409169758,1.0,1.0,,,,,,
1034,2522504,4136,0.013121757219739443,1.0,1.0,,,,,,,,,
1035,2524012,4140,0.007465646826620462,1.0,1.0,,,,,,,,,
1036,2527536,4144,0.01023114615533206,1.0,1.0,,,,,,,,,
1037,2528020,4148,0.009946418532325117,1.0,1.0,,,,,,,,,
1038,2529016,4152,0.011679001255343293,1.0,1.0,,,,,,,,,
1039,2535836,4156,0.008871347582301643,1.0,1.0,,,,,,,,,
1040,2537920,4160,0.007452427042234778,1.0,1.0,,,,,,,,,
1041,2540548,4164,0.015082333473610559,1.0,1.0,0.006893995044354555,1.0,1.0,,,,,,
1042,2543528,4168,0.015563025628216537,1.0,1.0,,,,,,,,,
1043,2545036,4172,0.011832262088720881,1.0,1.0,,,,,,,,,
1044,2546576,4176,0.017220252661719133,1.0,1.0,,,,,,,,,
1045,2552340,4180,0.012207974359238004,1.0,1.0,,,,,,,,,
1046,2553176,4184,0.019400496984930293,1.0,1.0,,,,,,,,,
1047,2553980,4188,0.011163707088945525,1.0,1.0,,,,,,,,,
1048,2555136,4192,0.020375083336531628,1.0,1.0,,,,,,,,,
1049,2563204,4196,0.00941573956849223,1.0,1.0,0.014434874020970807,1.0,1.0,,,,,,
1050,2566216,4200,0.013651231721754094,0.75,0.75,,,,,,,,,
1051,2569964,4204,0.010869480027005957,1.0,1.0,,,,,,,,,
1052,2573328,4208,0.009921278034388527,1.0,1.0,,,,,,,,,
1053,2577940,4212,0.007379927323001469,1.0,1.0,,,,,,,,,
1054,2583864,4216,0.008793221618274689,1.0,1.0,,,,,,,,,
1055,2586844,4220,0.006904137931407576,1.0,1.0,,,,,,,,,
1056,2588384,4224,0.017162976324324637,1.0,1.0,,,,,,,,,
1057,2589732,4228,0.008309881928897138,1.0,1.0,0.015036873395587813,1.0,1.0,,,,,,
1058,2590248,4232,0.020418030242106047,1.0,1.0,,,,,,,,,
1059,2591596,4236,0.012477069242887969,1.0,1.0,,,,,,,,,
1060,2594192,4240,0.012030613883117219,1.0,1.0,,,,,,,,,
1061,2601204,4244,0.011551608470972837,1.0,1.0,,,,,,,,,
1062,2605240,4248,0.0072498427037559175,1.0,1.0,,,,,,,,,
1063,2608444,4252,0.01352503681944372,1.0,1.0,,,,,,,,,
1064,2610048,4256,0.017824915169974094,1.0,1.0,,,,,,,,,
1065,2613668,4260,0.010405064664665765,1.0,1.0,0.013189133109697706,1.0,1.0,,,,,,
1066,2614120,4264,0.022773914496367155,1.0,1.0,,,,,,,,,
1067,2615436,4268,0.0182209799649416,1.0,1.0,,,,,,,,,
1068,2620752,4272,0.012996876438882737,1.0,1.0,,,,,,,,,
1069,2621716,4276,0.011225629816670668,1.0,1.0,,,,,,,,,
1070,2625976,4280,0.009095598379809484,1.0,1.0,,,,,,,,,
1071,2626268,4284,0.01623168057600954,1.0,1.0,,,,,,,,,
1072,2626752,4288,0.018151177092801427,1.0,1.0,,,,,,,,,
1073,2627524,4292,0.018953953008098642,1.0,1.0,0.01567675943399753,1.0,1.0,,,,,,
1074,2629512,4296,0.011470811033510388,1.0,1.0,,,,,,,,,
1075,2634252,4300,0.010700104251699328,1.0,1.0,,,,,,,,,
1076,2635344,4304,0.012222559686695911,1.0,1.0,,,,,,,,,
1077,2636628,4308,0.016000230484533057,1.0,1.0,,,,,,,,,
1078,2638648,4312,0.012296550337039911,1.0,1.0,,,,,,,,,
1079,2641916,4316,0.0064842659372784175,1.0,1.0,,,,,,,,,
1080,2645952,4320,0.012530388913874813,1.0,1.0,,,,,,,,,
1081,2648868,4324,0.012089857068364499,1.0,1.0,0.010617578340911277,1.0,1.0,,,,,,
1082,2650408,4328,0.013331509514841957,1.0,1.0,,,,,,,,,
1083,2652460,4332,0.011017465113013308,1.0,1.0,,,,,,,,,
1084,2653488,4336,0.022870271429332425,1.0,1.0,,,,,,,,,
1085,2654292,4340,0.02268271901227805,1.0,1.0,,,,,,,,,
1086,2655352,4344,0.01255131167931688,1.0,1.0,,,,,,,,,
1087,2661244,4348,0.008157870271934957,1.0,1.0,,,,,,,,,
1088,2662208,4352,0.014851538080054705,1.0,1.0,,,,,,,,,
1089,2664132,4356,0.016371138683406544,1.0,1.0,0.00710533771411816,1.0,1.0,,,,,,
1090,2670280,4360,0.012526791552673125,1.0,1.0,,,,,,,,,
1091,2673004,4364,0.010273023221435282,1.0,1.0,,,,,,,,,
1092,2675632,4368,0.007471497890218694,1.0,1.0,,,,,,,,,
1093,2676628,4372,0.015418314011176342,1.0,1.0,,,,,,,,,
1094,2677688,4376,0.015961180797532205,1.0,1.0,,,,,,,,,
1095,2678780,4380,0.01540948249987893,1.0,1.0,,,,,,,,,
1096,2679616,4384,0.02171907419079861,1.0,1.0,,,,,,,,,
1097,2681572,4388,0.008585275239082544,1.0,1.0,0.0129712308123183,1.0,1.0,,,,,,
1098,2682504,4392,0.027267635047653453,1.0,1.0,,,,,,,,,
1099,2687308,4396,0.012353791591927787,1.0,1.0,,,,,,,,,
1100,2689712,4400,0.007721884655117376,1.0,1.0,,,,,,,,,
1101,2697620,4404,0.00899157558571435,1.0,1.0,,,,,,,,,
1102,2699544,4408,0.00947018040046294,1.0,1.0,,,,,,,,,
1103,2702492,4412,0.010393005597500669,1.0,1.0,,,,,,,,,
1104,2706976,4416,0.012855454649772797,1.0,1.0,,,,,,,,,
1105,2713156,4420,0.01229025535904013,1.0,1.0,0.011936367639257848,1.0,1.0,,,,,,
1106,2713960,4424,0.021805815661529584,1.0,1.0,,,,,,,,,
1107,2718220,4428,0.0062515352308485424,1.0,1.0,,,,,,,,,
1108,2720432,4432,0.010516677294306106,1.0,1.0,,,,,,,,,
1109,2722068,4436,0.006849899700572332,1.0,1.0,,,,,,,,,
1110,2724248,4440,0.013370785391552483,1.0,1.0,,,,,,,,,
1111,2725628,4444,0.015005049103045925,1.0,1.0,,,,,,,,,
1112,2728896,4448,0.006958811118636627,1.0,1.0,,,,,,,,,
1113,2729412,4452,0.020284638320415355,1.0,1.0,0.023320289833482628,1.0,1.0,,,,,,
1114,2730088,4456,0.01238667521528168,1.0,1.0,,,,,,,,,
1115,2730540,4460,0.019498813012482873,1.0,1.0,,,,,,,,,
1116,2731088,4464,0.023094536625426442,1.0,1.0,,,,,,,,,
1117,2735220,4468,0.00491229041378949,1.0,1.0,,,,,,,,,
1118,2736888,4472,0.012231200550228843,1.0,1.0,,,,,,,,,
1119,2737468,4476,0.027672128397827764,1.0,1.0,,,,,,,,,
1120,2742944,4480,0.006232306383240231,1.0,1.0,,,,,,,,,
1121,2745316,4484,0.009527483477006934,1.0,1.0,0.014043486839667546,1.0,1.0,,,,,,
1122,2746216,4488,0.010500069917965099,1.0,1.0,,,,,,,,,
1123,2750252,4492,0.010972699566862263,1.0,1.0,,,,,,,,,
1124,2751024,4496,0.006329867613363173,1.0,1.0,,,,,,,,,
1125,2754100,4500,0.008036807305348052,1.0,1.0,,,,,,,,,
1126,2755736,4504,0.014479560666040144,1.0,1.0,,,,,,,,,
1127,2758236,4508,0.01759079886810752,1.0,1.0,,,,,,,,,
1128,2759328,4512,0.011585221437439064,1.0,1.0,,,,,,,,,
1129,2762756,4516,0.011742312224448211,1.0,1.0,0.0064548949404495985,1.0,1.0,,,,,,
1130,2765992,4520,0.006223281802505315,1.0,1.0,,,,,,,,,
1131,2766476,4524,0.022192775891069196,1.0,1.0,,,,,,,,,
1132,2768304,4528,0.009204597288257049,1.0,1.0,,,,,,,,,
1133,2768948,4532,0.02048793028793381,1.0,1.0,,,,,,,,,
1134,2771224,4536,0.022616159860823278,1.0,1.0,,,,,,,,,
1135,2773308,4540,0.00940329973766013,1.0,1.0,,,,,,,,,
1136,2777376,4544,0.012764777816253655,1.0,1.0,,,,,,,,,
1137,2779492,4548,0.015494035698779291,1.0,1.0,0.016895412972989864,1.0,1.0,,,,,,
1138,2780264,4552,0.0136504620356848,1.0,1.0,,,,,,,,,
1139,2784748,4556,0.005091898464400906,1.0,1.0,,,,,,,,,
1140,2785168,4560,0.01577786769129432,1.0,1.0,,,,,,,,,
1141,2786644,4564,0.00746838102633752,1.0,1.0,,,,,,,,,
1142,2789400,4568,0.014575153838699149,1.0,1.0,,,,,,,,,
1143,2791868,4572,0.014783308319508333,1.0,1.0,,,,,,,,,
